"Arrival no","Arrival time (sec)","Base station ","Call duration (sec)","velocity (km/h)"
"1438.0","2028.8170449015565","11.0","186.5310818586297","123.76549618486756"
"1439.0","2029.5426613117456","17.0","50.011008188650926","115.31851941402277"
"1440.0","2030.8617852260425","10.0","132.1500266963989","122.51786957185313"
"1441.0","2031.031277889782","8.0","53.8964786164055","114.32821352389595"
"1442.0","2032.636092129101","1.0","230.73447233677675","115.63546781815924"
"1443.0","2036.429825963138","9.0","114.19915235137533","116.09925753876772"
"1444.0","2036.456782169596","17.0","38.751973628988104","123.02574477462836"
"1445.0","2037.0971611585119","14.0","232.78142366840797","129.69691232990854"
"1446.0","2037.4526020930648","1.0","258.15065414471167","113.57359052597035"
"1447.0","2037.4933513330382","1.0","73.07127810783412","110.80490539576626"
"1448.0","2038.6589906666786","8.0","64.92645731304859","126.1885894084225"
"1449.0","2038.7726344442644","11.0","27.19834226978944","101.60362624697007"
"1450.0","2039.4621171786503","3.0","110.99073927703994","128.3271027238719"
"1451.0","2039.7774511407115","19.0","19.560984618312233","113.0983157573718"
"1452.0","2040.6681604092148","4.0","308.4261867111563","122.89140815242034"
"1453.0","2041.5249565275192","13.0","66.19719627744622","125.08786382993634"
"1454.0","2042.1384036564514","11.0","49.622331504257275","131.80059692355078"
"1455.0","2042.5587007067925","20.0","147.08725723944553","120.2026306213163"
"1456.0","2043.8115121310257","12.0","28.156258869725495","128.70850033470677"
"1457.0","2044.4659538893993","16.0","180.44205252261395","125.78947711232318"
"1458.0","2044.4934850112706","7.0","22.512974773368235","136.6904487202695"
"1459.0","2045.9223391560213","19.0","58.34389195425586","111.16313910506085"
"1460.0","2047.428958004562","1.0","35.06527621827186","104.92619235699054"
"1461.0","2047.9846502483792","6.0","436.59500310615726","125.47043473210276"
"1462.0","2049.0034200046885","5.0","68.0337050482693","112.70431558556794"
"1463.0","2049.1153819388246","14.0","344.00046564548444","131.5551445219677"
"1464.0","2049.2906469332975","14.0","48.612847607588336","125.7000281508778"
"1465.0","2049.318152372198","5.0","104.03680624291101","132.39884812359085"
"1466.0","2055.41478434048","15.0","128.36716661026438","140.2567468016533"
"1467.0","2056.81320283876","9.0","252.1427814969749","120.72372715275012"
"1468.0","2058.135536702977","7.0","73.11798677350976","114.02283391479364"
"1469.0","2059.297150004324","11.0","157.75308819567474","121.84185665179398"
"1470.0","2060.390992764284","19.0","52.368625661696214","118.6307963624127"
"1471.0","2061.4640194571193","2.0","72.41563126319254","120.84160694732492"
"1472.0","2061.9087169844383","7.0","62.06416770102692","110.66841933059794"
"1473.0","2063.909736525852","9.0","27.20617807283937","110.69093751052189"
"1474.0","2064.37987641395","3.0","44.044982441638595","127.74892465832647"
"1475.0","2064.441829894705","20.0","166.41837988623828","124.49946032551088"
"1476.0","2064.5152198985934","13.0","42.661193025622126","130.01567687471973"
"1477.0","2064.903499375928","14.0","66.95912287718676","115.2488558879309"
"1478.0","2065.9660079727623","15.0","41.32533472106137","115.82140895350739"
"1479.0","2066.5887855526817","7.0","337.13128199873677","120.86977482294174"
"1480.0","2067.3065941746127","11.0","112.60311324382138","114.65999117419399"
"1481.0","2067.3133427804446","5.0","179.3229554275269","121.5225075834098"
"1482.0","2068.053849544741","2.0","149.0066582612498","115.152697690786"
"1483.0","2071.3858346026313","6.0","183.48248063698713","115.87636605903633"
"1484.0","2078.2888717364704","10.0","27.00684942077661","119.59254002605579"
"1485.0","2078.6897997243022","4.0","260.5463377770544","110.70245886464278"
"1486.0","2081.0546280202757","7.0","116.45112554846756","113.8373400147254"
"1487.0","2082.618662963924","14.0","159.79233368885568","122.79743598743798"
"1488.0","2082.6816797070715","9.0","68.78919797841127","122.35002584512813"
"1489.0","2084.150143184238","11.0","88.21840604645168","131.24607254724347"
"1490.0","2085.311034889719","16.0","42.177051562778644","106.14640295221001"
"1491.0","2089.5638703092704","9.0","88.32703537621337","124.86525206247309"
"1492.0","2089.72319080512","6.0","314.7284363915153","120.6638608121695"
"1493.0","2090.2787528134436","7.0","65.13212616832139","151.17945185474932"
"1494.0","2091.5123062667476","12.0","279.3722891300314","114.01142355317627"
"1495.0","2092.243424257434","1.0","184.8122456412328","124.57597995767685"
"1496.0","2092.3614865080895","19.0","15.256141303264426","132.35265104689523"
"1497.0","2094.318836285003","3.0","116.03361375454575","130.18972181556575"
"1498.0","2094.355883866852","5.0","114.67165274717374","132.22737908349433"
"1499.0","2095.2093254277443","5.0","139.86643561344502","128.15221022283882"
"1500.0","2095.984867692445","3.0","712.4697403911124","121.87053032259476"
"1501.0","2096.888577836788","14.0","145.17879227753656","119.70339446008761"
"1502.0","2097.6563102946566","7.0","41.15473695182358","122.37620959272192"
"1503.0","2099.221001292044","10.0","81.39957687186316","114.52380766156031"
"1504.0","2099.3813739610605","6.0","235.8023235763737","124.24079238174673"
"1505.0","2102.182243113272","18.0","426.8649506774356","118.54452016680503"
"1506.0","2103.0653922229935","9.0","320.63220088852955","119.77160869002844"
"1507.0","2106.3341459198246","8.0","37.81693945491866","119.80216995929567"
"1508.0","2108.527731940914","8.0","103.3737694872814","107.12051071925225"
"1509.0","2108.566963327509","4.0","115.20742870429432","124.71452173013589"
"1510.0","2109.2374230764976","14.0","123.39584727709261","114.93242805005026"
"1511.0","2109.7285661488054","11.0","14.855288621144874","117.78886812751071"
"1512.0","2110.1394533160983","14.0","25.31275816125236","125.65280154559575"
"1513.0","2110.7111577888613","8.0","190.44214348205597","105.94492107101857"
"1514.0","2111.8120017873475","11.0","106.1565503738632","109.71995954778424"
"1515.0","2111.9680383004657","12.0","58.721339409533044","131.22276808535915"
"1516.0","2113.786638625427","19.0","70.06419432679687","118.16634904307459"
"1517.0","2114.300819309378","14.0","133.8421235110244","120.68804416227354"
"1518.0","2115.0621525151064","17.0","28.96264184219177","115.65345876138404"
"1519.0","2117.3978953183723","2.0","65.09448926858485","120.6208154491329"
"1520.0","2117.9839889500627","15.0","22.01200251526171","118.07311270208385"
"1521.0","2120.4651472487794","13.0","201.07908872106387","121.27103351486976"
"1522.0","2123.515030454342","19.0","299.0720778616533","117.86866002785162"
"1523.0","2126.7529875202304","5.0","155.84196510256763","128.94054464513124"
"1524.0","2127.4808977364673","16.0","130.87466314835882","116.82656795733989"
"1525.0","2132.602555741153","1.0","28.182044293696514","107.63468405831416"
"1526.0","2133.07491466455","11.0","22.78390377379639","115.94281751473116"
"1527.0","2133.2324991919118","14.0","11.512079893680605","117.53032852876014"
"1528.0","2133.7468740713775","1.0","140.7525297536755","109.86387910128359"
"1529.0","2134.5309707626643","4.0","13.465661491612053","128.96738073940315"
"1530.0","2136.395777233227","7.0","217.7826963394069","129.2797961108273"
"1531.0","2138.609620618778","20.0","16.177285053774046","121.19473872503056"
"1532.0","2139.8734385329094","6.0","77.65830870330542","114.50900131221653"
"1533.0","2140.9722201296995","6.0","168.17199845542115","120.50974148497531"
"1534.0","2141.7100724927664","10.0","200.15487774806712","131.18287220649117"
"1535.0","2142.0465707090157","18.0","54.07116589565646","119.91151127965894"
"1536.0","2145.4228320417983","11.0","177.86958332858762","131.8078621903451"
"1537.0","2147.004794410085","4.0","94.58062456667238","107.80872649141503"
"1538.0","2147.373927158511","17.0","83.05481183379636","120.68118577932633"
"1539.0","2150.936450065233","17.0","71.52060967306139","102.17949043456953"
"1540.0","2151.7984364768904","20.0","161.89724659133284","122.63762365703921"
"1541.0","2153.3013834212625","8.0","132.76512473272157","112.38817011397936"
"1542.0","2153.80945588165","10.0","21.189323378632942","117.78769008707522"
"1543.0","2154.464715070419","1.0","50.325165563597444","116.27017053355804"
"1544.0","2154.5733771666937","15.0","135.6065743161143","119.34428326569896"
"1545.0","2154.6253194156357","15.0","115.67896439488268","127.12617274365327"
"1546.0","2155.125077013882","9.0","83.26292221757951","110.45829297145575"
"1547.0","2156.218449245212","13.0","276.7203422063828","123.56765200589977"
"1548.0","2156.285488120059","16.0","60.728575459993806","107.29572256160812"
"1549.0","2157.596097932939","8.0","79.8454031401676","106.78897655398167"
"1550.0","2158.1781065804034","20.0","159.10647444682272","118.00358752061825"
"1551.0","2159.304254916038","7.0","179.82589866518677","119.89387506082568"
"1552.0","2159.836290290591","16.0","139.02469671816542","111.5451144809727"
"1553.0","2160.1564952962935","17.0","111.89882770296347","121.76565306840405"
"1554.0","2161.016209110143","8.0","153.98498244987886","126.87736903545387"
"1555.0","2162.967361076017","11.0","52.52396479439882","114.31090355984752"
"1556.0","2163.633982437705","20.0","49.1679335314184","131.19358147073785"
"1557.0","2166.325797024583","4.0","207.82504030819496","125.84800999028369"
"1558.0","2166.3765113527497","14.0","66.52112879788667","112.9523871955972"
"1559.0","2167.2475302317243","19.0","116.66182577336032","119.59481475642806"
"1560.0","2167.728933719154","17.0","20.17662798384734","121.00870535975899"
"1561.0","2169.0926884101673","12.0","153.76839364710517","122.08373692166558"
"1562.0","2169.4429841389247","12.0","139.0303407804932","124.72488163812584"
"1563.0","2170.4163560190304","15.0","11.80534034003353","125.81201524690196"
"1564.0","2171.802874312493","19.0","414.7629652836889","128.7160938369007"
"1565.0","2177.524217726951","5.0","208.64207887528394","133.78226090604514"
"1566.0","2177.6568535920737","10.0","44.02574226223766","119.18189134899453"
"1567.0","2178.831910520066","5.0","94.2519994697486","125.57324908763707"
"1568.0","2179.9164187721026","10.0","282.37526064856496","119.05413588575976"
"1569.0","2181.3345503553487","14.0","77.30226179941572","133.22410219434803"
"1570.0","2182.0815939144704","12.0","73.71967470538644","121.36324894466455"
"1571.0","2184.6622056640135","11.0","210.84334318394315","104.41591253170552"
"1572.0","2184.678663136467","1.0","84.41505434771828","118.95536805248192"
"1573.0","2184.6803119605274","13.0","11.226834969682933","121.04304550424162"
"1574.0","2186.1428239735137","20.0","135.25612405047485","118.33286156448192"
"1575.0","2187.4642215541858","14.0","24.60118676682957","117.35484341134892"
"1576.0","2190.8707899029805","9.0","22.65872494675562","97.32307392140376"
"1577.0","2192.750855877109","13.0","357.99688201287074","116.43903781713448"
"1578.0","2194.184900270078","4.0","142.71809691190253","127.14025172837914"
"1579.0","2194.637305865261","6.0","470.8788366288555","125.84947348752856"
"1580.0","2195.0167373086433","9.0","22.17604458479424","107.6415668159841"
"1581.0","2196.3219967199348","8.0","91.01119959535998","113.54704682092502"
"1582.0","2197.116049396893","16.0","211.2648120504664","116.79263662719806"
"1583.0","2198.968984574447","20.0","27.99447502645794","125.00154286867527"
"1584.0","2199.000993298983","15.0","240.11694062594214","126.14785193393743"
"1585.0","2199.6285117873326","2.0","75.60868054409626","118.22955779797704"
"1586.0","2200.8328307071756","6.0","66.8094311420083","120.16339244202148"
"1587.0","2201.171589254624","6.0","151.13465201975882","115.28820042863"
"1588.0","2201.6862320068894","9.0","137.3092811598794","104.44045626112216"
"1589.0","2202.656809379075","16.0","67.12447128361865","108.50216271657442"
"1590.0","2203.57583438824","8.0","15.01124389837057","115.17663652903231"
"1591.0","2205.253271726988","15.0","69.43312143298073","126.97130844586339"
"1592.0","2205.658571611012","5.0","110.55339670470613","115.29196576518078"
"1593.0","2206.007807557391","15.0","28.13649117386035","109.90612380990723"
"1594.0","2207.6912084929963","7.0","75.27455277475751","118.4400278850443"
"1595.0","2208.438327709707","18.0","87.64375873280522","127.67871530502265"
"1596.0","2209.8844017258325","1.0","31.759662279895615","124.48369757445657"
"1597.0","2210.6971850648624","16.0","473.72035232946047","120.36291451921001"
"1598.0","2213.463919552011","14.0","19.728684906585944","121.8059929930342"
"1599.0","2213.75223064647","7.0","28.330378116112303","144.34291901344196"
"1600.0","2215.1977507758106","15.0","60.092610487051694","129.59917541428186"
"1601.0","2217.3414149770892","11.0","128.45519550631877","113.02571409658961"
"1602.0","2218.416395482807","14.0","16.727079374207417","117.87359282722366"
"1603.0","2219.6665195715564","18.0","103.54975676564152","135.73337761030524"
"1604.0","2221.049703461925","12.0","144.2935148596325","112.89694560024273"
"1605.0","2223.5359608474096","12.0","97.28238291320179","116.07866437420078"
"1606.0","2223.584847280973","19.0","61.43439165974537","122.46885804362158"
"1607.0","2224.5940500517245","6.0","10.152521685054761","126.18893017997989"
"1608.0","2229.3994346962054","15.0","157.5955490389452","133.04590787974342"
"1609.0","2231.4898358886353","14.0","44.07053891168815","128.21884892523062"
"1610.0","2231.4972295232824","20.0","269.47536408892853","129.16246072356512"
"1611.0","2233.4563620757626","10.0","35.27745322599839","119.48256332443886"
"1612.0","2234.726959978687","12.0","47.76695225042661","116.4460668014471"
"1613.0","2234.8958095590824","3.0","109.36107437788776","116.95311943234232"
"1614.0","2235.318318903628","10.0","135.09404835360826","119.4105526753944"
"1615.0","2236.6584215323137","7.0","70.22020554901837","110.69058830960147"
"1616.0","2236.77165233073","1.0","52.84099473559387","127.0448385541381"
"1617.0","2238.52488207944","9.0","17.496685601576033","131.92480989006825"
"1618.0","2240.702159527371","12.0","40.472126741986244","117.53530295203397"
"1619.0","2240.988857851928","5.0","124.1425539796868","123.44813825077152"
"1620.0","2242.0122411347306","13.0","108.14361814248764","120.59899232963467"
"1621.0","2242.9739488599407","18.0","77.7427132194724","119.48146746654686"
"1622.0","2243.2420635150256","4.0","64.1431502464932","111.68081387529654"
"1623.0","2243.4326683825107","7.0","280.1961771560987","100.13634806769889"
"1624.0","2245.0207731286323","11.0","70.71200590517138","135.51753827531633"
"1625.0","2246.2152241514777","7.0","77.32216503859352","124.472872557959"
"1626.0","2246.5292284696097","1.0","23.936104252341707","113.40477989709993"
"1627.0","2249.401934150996","18.0","407.7610793125316","114.97991638250642"
"1628.0","2249.9273887041413","10.0","25.759548025960687","132.09003843946712"
"1629.0","2250.36483696695","14.0","168.4090374201928","105.75674826402334"
"1630.0","2251.2188939546786","7.0","111.91769874375804","125.70295989967721"
"1631.0","2251.4407700878714","9.0","332.6425403375243","138.81538613530483"
"1632.0","2253.0931631519793","18.0","163.05816417426868","109.71312303571648"
"1633.0","2255.005294348445","17.0","174.64419472996096","112.68478356830545"
"1634.0","2255.6658809526425","12.0","42.404629588333066","109.31612625705692"
"1635.0","2256.4990455658826","12.0","44.60998202832972","133.19155272123763"
"1636.0","2259.4778682726433","11.0","163.1270949440719","96.1509612468788"
"1637.0","2260.4448516635734","19.0","69.47719064336547","122.52785970289767"
"1638.0","2262.2566135789652","18.0","44.72445806304864","127.058580091921"
"1639.0","2262.4316022506537","4.0","226.78241239359926","132.5905184233052"
"1640.0","2263.0594182487584","4.0","175.53124451646372","120.17520145260224"
"1641.0","2264.6004330152655","8.0","12.377290560709582","126.5698934527703"
"1642.0","2264.9217292455387","14.0","31.671142124432492","125.52172571163894"
"1643.0","2265.1256559643057","9.0","217.74888407532538","112.27276785403235"
"1644.0","2269.328562947588","18.0","31.41376046805746","109.67747098282678"
"1645.0","2271.936825060113","18.0","132.63678336088532","89.3242304480938"
"1646.0","2272.7973822668164","14.0","144.1026432655764","110.96038471877635"
"1647.0","2274.667128302258","1.0","138.1834991283174","98.06980201431507"
"1648.0","2277.26572773972","6.0","169.06832871806193","114.67874550601424"
"1649.0","2278.1330066899486","9.0","223.4909617041441","109.03490427324076"
"1650.0","2278.4340258820853","5.0","60.7364786011252","118.21608695517591"
"1651.0","2279.441783148085","4.0","195.05239370520616","125.21695612732297"
"1652.0","2281.3404923649114","19.0","132.61546902628746","111.85278080934052"
"1653.0","2281.7040017219288","7.0","151.7425041695971","109.48299997249427"
"1654.0","2283.0386743967024","10.0","49.04095405168101","120.50075475257547"
"1655.0","2285.6285700853246","1.0","10.080713912106468","108.61540780028668"
"1656.0","2287.920230290734","1.0","118.51038711164831","126.94289823322953"
"1657.0","2290.2435409511927","8.0","35.526181253832924","113.13192153821372"
"1658.0","2293.0671918581816","4.0","180.9999564675464","124.20271031484401"
"1659.0","2293.2967606200996","2.0","178.00319151972658","118.75749810698173"
"1660.0","2293.6574486591658","19.0","488.4290349192983","121.40059170052095"
"1661.0","2296.8131658044963","11.0","130.89810923668958","119.32399687790019"
"1662.0","2297.7647150409075","8.0","44.0689936667024","121.56522804703837"
"1663.0","2299.634910942471","5.0","35.539120407428626","104.95296530341452"
"1664.0","2300.266058411771","6.0","55.033132726430125","116.97836484742005"
"1665.0","2301.26768430391","13.0","170.6094072402041","109.68426100288731"
"1666.0","2302.8144597776377","3.0","114.84317818083291","107.1059254306069"
"1667.0","2304.001411317823","20.0","42.645236455823564","117.34053603584323"
"1668.0","2304.1583331100796","12.0","53.99814288623286","109.03896301689403"
"1669.0","2304.754847418221","7.0","105.5692020745999","127.83442522541756"
"1670.0","2306.154388369703","12.0","44.05128177945767","115.71405836987309"
"1671.0","2306.297497120134","9.0","31.98062404236952","126.76644476604415"
"1672.0","2307.2274325605686","12.0","17.128294099019644","118.50989100942101"
"1673.0","2309.103045560371","11.0","166.98772551932413","107.98987819335615"
"1674.0","2309.9369235375448","6.0","47.595949375825576","102.93576493204223"
"1675.0","2312.1125611221805","13.0","37.212588094606446","109.36588560322778"
"1676.0","2313.953126140991","14.0","35.458737311877826","106.9748323271805"
"1677.0","2314.762950652329","20.0","92.438870529954","112.15447340322972"
"1678.0","2315.126612941882","1.0","119.92313203546617","115.4453913673176"
"1679.0","2315.171895268786","1.0","272.6362741108509","103.60855640797794"
"1680.0","2317.816835010215","8.0","85.56060094962575","113.14588812465665"
"1681.0","2318.9437626545173","4.0","61.67002858142315","132.97610090763158"
"1682.0","2320.9155702235844","20.0","126.92821399462203","118.3592429275132"
"1683.0","2321.532843721536","7.0","102.30156255831768","105.60413354482661"
"1684.0","2321.7934285516917","6.0","44.098976544854445","113.74738780082893"
"1685.0","2325.3241788140294","12.0","27.18532346521141","132.26516138796785"
"1686.0","2326.0699617817413","7.0","109.69284133728841","130.96448219339072"
"1687.0","2327.509091424784","3.0","67.93573237829548","106.18896148777885"
"1688.0","2329.684287120064","9.0","96.83614241558448","128.58821769490578"
"1689.0","2330.470721592992","3.0","81.41617801549138","114.61368174816583"
"1690.0","2330.5522822826233","11.0","133.41008830960675","110.4452286097536"
"1691.0","2330.5537505681364","16.0","100.13522660832504","99.70722440919718"
"1692.0","2331.427079960914","13.0","214.8394640367775","128.52052190068426"
"1693.0","2332.140783461191","1.0","97.35665869463264","120.08122592400053"
"1694.0","2332.354515229028","1.0","12.934310761897695","129.33237877355506"
"1695.0","2332.7920920150636","18.0","33.730655112884634","120.1635641211886"
"1696.0","2333.356429081757","12.0","85.50829810611737","126.89013171890447"
"1697.0","2334.0961609456285","16.0","61.03735028341549","116.3759743766152"
"1698.0","2334.475185416788","18.0","20.712484991685756","115.2554352669618"
"1699.0","2335.1132213377846","7.0","275.17932737785065","123.09368526079321"
"1700.0","2335.2550273878514","16.0","228.95258228030002","127.70934253474002"
"1701.0","2337.687550137757","15.0","39.43408000814461","123.25941823185899"
"1702.0","2338.8589098713","2.0","32.759015660422264","115.80055664276324"
"1703.0","2338.9384633747163","13.0","25.505878221871484","124.73455707173078"
"1704.0","2340.943442879209","1.0","46.66909749461773","113.02964683719682"
"1705.0","2341.1219394809714","17.0","1239.8361915167811","116.97265763363764"
"1706.0","2341.1248796077502","1.0","65.17634496451214","125.4699033920819"
"1707.0","2341.6779464910046","4.0","145.21978863426835","113.23556758923317"
"1708.0","2341.719275681111","11.0","79.73123575013285","115.02967731512065"
"1709.0","2342.699476624603","16.0","21.389459485862716","113.55235393413074"
"1710.0","2343.109423674589","16.0","116.58921357502699","119.68298925671552"
"1711.0","2345.9385079875688","4.0","142.07563770778142","117.45233211728885"
"1712.0","2346.164961869809","14.0","154.10644555775858","117.39604257872061"
"1713.0","2346.2471840743005","17.0","125.69533953678935","130.87495672941694"
"1714.0","2346.868791934826","13.0","13.622734577101067","123.6116819023056"
"1715.0","2347.234759014458","8.0","117.33350424871064","119.54351619519431"
"1716.0","2348.2492877164564","18.0","126.22090176294624","118.0023707749908"
"1717.0","2349.475315463886","2.0","77.63403823098885","120.28835172932189"
"1718.0","2354.3972281455067","10.0","101.94813539529684","120.34475148195212"
"1719.0","2354.5321203582016","18.0","204.61123844948838","102.21159823351272"
"1720.0","2354.577166031528","13.0","280.5681760813443","112.24765037435921"
"1721.0","2355.211318147946","13.0","76.51199430035366","133.58484357953392"
"1722.0","2357.9274283677482","20.0","24.501591168062053","120.31238935595846"
"1723.0","2359.0130076185237","10.0","175.14817246093557","122.17654513606075"
"1724.0","2362.5510188052604","4.0","130.92527297844444","121.58167365812345"
"1725.0","2362.9001584164407","18.0","36.399250379670434","124.1976143440324"
"1726.0","2364.7721814275455","10.0","35.59092013809722","123.76628365193213"
"1727.0","2364.8444153223886","19.0","125.75654975690468","118.61199105589924"
"1728.0","2366.821815046257","15.0","63.51132102090348","124.61161089494007"
"1729.0","2367.453849862144","1.0","17.896743290625373","99.62584009318493"
"1730.0","2369.157422599803","6.0","73.88543536325098","114.49304968217619"
"1731.0","2370.2472890965782","20.0","137.67921080034375","122.58373987173397"
"1732.0","2370.8174268462208","20.0","263.32520250842185","125.9942312271007"
"1733.0","2370.9566141016353","11.0","483.45582325541017","118.66081344747477"
"1734.0","2371.0795201737674","13.0","146.8173190872148","133.5167943145214"
"1735.0","2371.346948287647","20.0","37.920469349738","111.97807164857161"
"1736.0","2371.89288204761","4.0","26.31740715044656","120.7123267203149"
"1737.0","2372.246092945696","4.0","312.03804314203353","106.783757062147"
"1738.0","2374.2078183711683","4.0","97.61266595197174","116.00390578307987"
"1739.0","2374.434252827004","19.0","284.71694153563925","139.52407522485152"
"1740.0","2375.121731892451","9.0","139.5829666942024","110.19420869523346"
"1741.0","2375.3441593302055","4.0","62.12490216315082","137.78564068524545"
"1742.0","2375.413691274623","18.0","99.43592244846707","121.0840659183162"
"1743.0","2379.6646676202495","11.0","42.52201787874399","124.04587029609276"
"1744.0","2380.003141395131","11.0","96.7732774599137","119.02569727893673"
"1745.0","2380.8577894145155","17.0","18.896609021018847","113.21965650501531"
"1746.0","2381.1063178556956","2.0","180.5994180878481","118.59229264620359"
"1747.0","2381.3690376942322","4.0","14.700639060230177","108.80921623202934"
"1748.0","2381.7860319648044","9.0","53.999231061887045","135.15335638843396"
"1749.0","2382.541563409633","4.0","90.5229608480061","113.66896458912798"
"1750.0","2383.2580502200253","19.0","196.9867628320613","125.58435364958936"
"1751.0","2383.429999529191","13.0","19.32015362179656","112.53936326749964"
"1752.0","2383.734470142439","15.0","47.41720886173995","114.61638457662434"
"1753.0","2383.785238735286","17.0","217.11578669368066","124.6222493957164"
"1754.0","2387.2809097844292","18.0","172.99250140032646","125.29818765513744"
"1755.0","2387.8832495346805","11.0","170.59207762091697","138.863384726424"
"1756.0","2388.143792877815","10.0","63.50723225660971","124.45205067182897"
"1757.0","2389.942153583606","8.0","61.63604514202513","97.18941227615151"
"1758.0","2391.527770132791","17.0","77.8463507496415","120.48273488990549"
"1759.0","2394.484220019063","11.0","54.01265211343089","140.28384606588858"
"1760.0","2395.9103203590985","9.0","10.272428465677958","119.44462658389578"
"1761.0","2398.217078557784","8.0","42.815862837957255","118.73649333142308"
"1762.0","2400.5722871678727","1.0","94.48095666854208","120.22010310223955"
"1763.0","2401.7310773251606","17.0","189.754001248379","130.86164774957751"
"1764.0","2402.4727937154767","15.0","47.3724841059744","110.94881395009611"
"1765.0","2404.183401160217","19.0","18.311921091987266","119.7389580412499"
"1766.0","2407.7106331593586","16.0","221.41240525832572","113.47931304952733"
"1767.0","2408.9048106968976","10.0","51.41716650217004","116.66843908269111"
"1768.0","2409.0513195315966","9.0","33.78574152064161","103.89948570935154"
"1769.0","2409.533936271134","9.0","115.34527182314655","108.05997833737081"
"1770.0","2410.574625672315","15.0","266.88201322311966","129.55894093274242"
"1771.0","2411.8001241787983","1.0","237.2760870903824","114.98654275272692"
"1772.0","2412.2307347463297","11.0","80.1667876787797","126.31010335419465"
"1773.0","2413.4416774846213","10.0","13.743023250324288","117.24057574027418"
"1774.0","2415.5082866360653","17.0","59.00963952468686","97.51710537900641"
"1775.0","2417.2556689753237","10.0","91.03823258563905","145.65617288408063"
"1776.0","2420.4722518551616","9.0","110.66665673057602","128.04133851028317"
"1777.0","2420.761809356856","12.0","58.223936434779034","108.00828037901601"
"1778.0","2423.275263948589","3.0","87.6690014274201","126.38399917777065"
"1779.0","2423.594649897836","11.0","433.83637631968185","129.8300049901939"
"1780.0","2425.081455189318","6.0","82.0807591818892","119.62936240273092"
"1781.0","2426.6872167758993","7.0","171.40896083291184","132.34509204393137"
"1782.0","2427.715317815842","1.0","44.191078918653986","110.61092613527231"
"1783.0","2427.729495546561","14.0","62.05463938244379","105.65336441632562"
"1784.0","2429.2260526103346","9.0","10.044814517554887","119.42828366790135"
"1785.0","2429.976676872033","16.0","36.33080705248705","138.46390291189115"
"1786.0","2432.0309635212666","6.0","197.79700956801096","114.27441844982596"
"1787.0","2434.249477203836","16.0","131.71871405211","124.77874290398805"
"1788.0","2434.7875132387253","15.0","43.637636283908314","115.71986347759649"
"1789.0","2435.982292801778","19.0","197.17239139906985","121.09360802958865"
"1790.0","2436.178968388446","16.0","279.13386226063216","112.73725001835476"
"1791.0","2436.4697749593875","2.0","185.7714939112324","105.71774969542015"
"1792.0","2436.7754700554483","14.0","74.2683506154438","113.38612001620639"
"1793.0","2438.495942864862","7.0","157.84100235313798","106.00632028356834"
"1794.0","2441.144715411473","19.0","240.65187315464158","110.35523937438148"
"1795.0","2441.877940196421","7.0","10.560419273957969","120.89476902517785"
"1796.0","2441.9375306971783","4.0","171.86218997151212","119.3323477338226"
"1797.0","2442.260754470332","2.0","73.97840886048975","125.58907953493323"
"1798.0","2442.580022207892","7.0","273.3078079043943","127.72133168889158"
"1799.0","2442.679805817576","2.0","270.01555897910026","122.88430242317757"
"1800.0","2442.9421166055254","19.0","19.374661301042366","126.53262244640939"
"1801.0","2446.091867700171","2.0","124.53199391431596","130.91926367670044"
"1802.0","2447.4799130936062","7.0","37.7344699881182","119.31612905132998"
"1803.0","2448.1511194972604","13.0","30.17108330264054","109.0516359596345"
"1804.0","2450.040979735366","18.0","280.8525088590383","115.6280963939049"
"1805.0","2452.8014444392766","4.0","77.65449157264958","118.22576157483331"
"1806.0","2453.3970670660624","1.0","274.90748243814716","103.8780626903257"
"1807.0","2453.505492546978","15.0","82.79915519252627","111.07277726682894"
"1808.0","2455.0147234644587","19.0","10.36266473589496","122.1777430181242"
"1809.0","2457.8957574184906","1.0","43.439699853602725","117.5493520034619"
"1810.0","2457.9746165114093","17.0","42.132138488530636","113.68141600643733"
"1811.0","2460.0609056553412","18.0","41.14531257197336","115.10815531392902"
"1812.0","2460.195165451489","16.0","156.26926735106824","126.61432682520777"
"1813.0","2460.2480948571006","12.0","155.32361979846806","127.94612825335587"
"1814.0","2461.3765003800922","8.0","92.56956029011431","105.38892072652372"
"1815.0","2461.743457347639","17.0","168.155626918042","115.73502377850912"
"1816.0","2466.804936117284","12.0","60.67143437482846","115.4002013675833"
"1817.0","2468.2814600590873","18.0","33.90723491247542","126.42922105741027"
"1818.0","2473.746534569766","11.0","16.09655368119477","131.04160256598308"
"1819.0","2473.7989065044503","3.0","30.85716455330035","117.76819268337339"
"1820.0","2478.009461417897","6.0","14.136665991074292","105.30492915251173"
"1821.0","2478.680067816161","10.0","48.145142726999126","122.92678187126563"
"1822.0","2482.610213591524","18.0","61.778057608005966","120.18215426697276"
"1823.0","2484.39324076881","10.0","96.70516108006042","108.05518797012805"
"1824.0","2484.477121927669","14.0","47.32152152082094","108.22018933652318"
"1825.0","2486.030749214681","11.0","273.36163565005825","120.32914373390587"
"1826.0","2486.1246057874737","8.0","98.863416769637","132.44890593518844"
"1827.0","2489.4142807222524","6.0","104.44897843654047","110.86350373207833"
"1828.0","2490.0959088922664","18.0","10.971293411857152","110.2733757150395"
"1829.0","2490.5574339941563","9.0","498.92831355135013","119.98537640511867"
